Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","144","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","144","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","8.3","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","31.38","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","198356.91","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.75","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","23690.43","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.82","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","11482.02","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","116","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","23","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","7","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","131","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","49","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","83","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","11.46","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","45.5","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","119935.75","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5.2","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","13710.65","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.71","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","688","Serbie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","7140.83","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","5","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5171","Alimentation pour touristes","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","41.61","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","158.79","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","6208.29","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","18.91","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","739.41","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","9.16","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","358.19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","22","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","26","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","48","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","48","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","5.56","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","21.25","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","66759.48","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.5","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","7865.66","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.25","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","3910.93","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","51","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","86","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","5","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","37","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","95","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","26","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","70","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","12.38","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","46.52","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","95815.2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5.62","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","11580.23","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.67","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","5491.38","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","74","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","25","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","8","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","34","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","56","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","-1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","55","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","25.91","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","96.12","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","74371.55","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","11.85","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","9168.19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5.4","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4181.81","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","10","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","14","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","14","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","0.79","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","3.08","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","19809.29","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.36","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2307.58","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.18","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","706","Somalie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","1172.52","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","85","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","7","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","79","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","79","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","1.69","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","6.38","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","109139.82","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.76","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","13044.3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.37","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","729","Soudan","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","6321.59","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","52","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","55","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","52","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","4.77","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","18.01","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","71755.6","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.15","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","8575.61","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.04","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4156.54","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","228","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","228","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","228","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","10.43","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","39.39","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","313854.57","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","4.71","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","37508.61","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.28","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","144","Sri Lanka","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","18180.65","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","172","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","98","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","-10","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","47","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","233","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","61","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","172","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","16.35","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","63.8","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","245658.53","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","7.62","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","29344.37","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.63","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","752","Suède","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","13987.86","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","112","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","49","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","157","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","157","I","Valeur imputée",""
